id,benchmark,setting,accuracy,accuracy_stderr,timestamp,metadata
jisukim8873/falcon-7B-case-2,hendrycksTest-college_mathematics_5-shot,5-shot,0.24,0.0429234695990928,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-3,hendrycksTest-college_mathematics_5-shot,5-shot,0.28,0.0451260859854212,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-4,hendrycksTest-college_mathematics_5-shot,5-shot,0.26,0.0440844002276807,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-5,hendrycksTest-college_mathematics_5-shot,5-shot,0.26,0.0440844002276807,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-6,hendrycksTest-college_mathematics_5-shot,5-shot,0.3,0.0460566186471838,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-8,hendrycksTest-college_mathematics_5-shot,5-shot,0.28,0.0451260859854212,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-c,hendrycksTest-college_mathematics_5-shot,5-shot,0.27,0.0446196043338473,2024-11-12 14:02:03.863874,
kevin009/babyllama-v0.6,hendrycksTest-college_mathematics_5-shot,5-shot,0.35,0.0479372485441102,2024-11-12 14:02:03.863874,
kevin009/flyingllama-v2,hendrycksTest-college_mathematics_5-shot,5-shot,0.3,0.0460566186471838,2024-11-12 14:02:03.863874,
meta-llama/Meta-Llama-3-70B,hendrycksTest-college_mathematics_5-shot,5-shot,0.52,0.0502116731568677,2024-11-12 14:02:03.863874,
meta-llama/Meta-Llama-3-8B,hendrycksTest-college_mathematics_5-shot,5-shot,0.34,0.0476095228569523,2024-11-12 14:02:03.863874,
meta-llama/Meta-Llama-3-8B-Instruct,hendrycksTest-college_mathematics_5-shot,5-shot,0.39,0.0490207130000197,2024-11-12 14:02:03.863874,
meta-llama/Meta-Llama-3.1-70B,hendrycksTest-college_mathematics_5-shot,5-shot,0.52,,2024-11-12 14:02:03.863874,
microsoft/phi-1_5,hendrycksTest-college_mathematics_5-shot,5-shot,0.41,,2024-11-12 14:02:03.863874,
microsoft/phi-2,hendrycksTest-college_mathematics_5-shot,5-shot,0.35,,2024-11-12 14:02:03.863874,
mistral-community/Mixtral-8x22B-v0.1,hendrycksTest-college_mathematics_5-shot,5-shot,0.48,0.0502116731568677,2024-11-12 14:02:03.863874,
mistralai/Mistral-7B-v0.1,hendrycksTest-college_mathematics_5-shot,5-shot,0.4,0.049236596391733,2024-11-12 14:02:03.863874,
mistralai/Mixtral-8x7B-Instruct-v0.1,hendrycksTest-college_mathematics_5-shot,5-shot,0.46,0.0500908265962033,2024-11-12 14:02:03.863874,
mistralai/Mixtral-8x7B-v0.1,hendrycksTest-college_mathematics_5-shot,5-shot,0.46,0.0500908265962033,2024-11-12 14:02:03.863874,
mosaicml/mpt-30b,hendrycksTest-college_mathematics_5-shot,5-shot,0.35,0.0479372485441102,2024-11-12 14:02:03.863874,
mosaicml/mpt-30b-instruct,hendrycksTest-college_mathematics_5-shot,5-shot,0.33,0.047258156262526,2024-11-12 14:02:03.863874,
mosaicml/mpt-7b,hendrycksTest-college_mathematics_5-shot,5-shot,0.3,0.0460566186471838,2024-11-12 14:02:03.863874,
mosaicml/mpt-7b-instruct,hendrycksTest-college_mathematics_5-shot,5-shot,0.31,0.0464823198711731,2024-11-12 14:02:03.863874,
mosaicml/mpt-7b-storywriter,hendrycksTest-college_mathematics_5-shot,5-shot,0.2,0.0402015126103684,2024-11-12 14:02:03.863874,
openai-community/gpt2,hendrycksTest-college_mathematics_5-shot,5-shot,0.3,0.0460566186471838,2024-11-12 14:02:03.863874,
openlm-research/open_llama_3b_v2,hendrycksTest-college_mathematics_5-shot,5-shot,0.31,0.0464823198711731,2024-11-12 14:02:03.863874,
openlm-research/open_llama_7b,hendrycksTest-college_mathematics_5-shot,5-shot,0.28,0.0451260859854212,2024-11-12 14:02:03.863874,
openlm-research/open_llama_7b_v2,hendrycksTest-college_mathematics_5-shot,5-shot,0.33,0.047258156262526,2024-11-12 14:02:03.863874,
playdev7/theseed-v0.3,hendrycksTest-college_mathematics_5-shot,5-shot,0.19,0.0394277244403662,2024-11-12 14:02:03.863874,
rinna/bilingual-gpt-neox-4b,hendrycksTest-college_mathematics_5-shot,5-shot,0.2,0.0402015126103684,2024-11-12 14:02:03.863874,
tiiuae/falcon-7b,hendrycksTest-college_mathematics_5-shot,5-shot,0.27,0.0446196043338473,2024-11-12 14:02:03.863874,
01-ai/Yi-34B,hendrycksTest-college_medicine_5-shot,5-shot,0.7109826589595376,0.0345642574508699,2024-11-12 14:02:03.863874,
01-ai/Yi-34B-200K,hendrycksTest-college_medicine_5-shot,5-shot,0.7168,,2024-11-12 14:02:03.863874,
01-ai/Yi-9B,hendrycksTest-college_medicine_5-shot,5-shot,0.7399,,2024-11-12 14:02:03.863874,
AbacusResearch/Jallabi-34B,hendrycksTest-college_medicine_5-shot,5-shot,0.7052023121387283,0.0347659960751647,2024-11-12 14:02:03.863874,
AbacusResearch/RasGulla1-7b,hendrycksTest-college_medicine_5-shot,5-shot,0.6878612716763006,0.0353313338932365,2024-11-12 14:02:03.863874,
CohereForAI/c4ai-command-r-plus,hendrycksTest-college_medicine_5-shot,5-shot,0.7398843930635838,0.0334503691678899,2024-11-12 14:02:03.863874,
CohereForAI/c4ai-command-r-v01,hendrycksTest-college_medicine_5-shot,5-shot,0.6589595375722543,0.0361466542418082,2024-11-12 14:02:03.863874,
Dampish/StellarX-4B-V0,hendrycksTest-college_medicine_5-shot,5-shot,0.2601156069364161,0.0334503691678899,2024-11-12 14:02:03.863874,
Deci/DeciCoder-1b,hendrycksTest-college_medicine_5-shot,5-shot,0.2254335260115607,0.0318620985164114,2024-11-12 14:02:03.863874,
EleutherAI/gpt-j-6b,hendrycksTest-college_medicine_5-shot,5-shot,0.2832369942196532,0.0343556805604787,2024-11-12 14:02:03.863874,
EleutherAI/gpt-neo-1.3B,hendrycksTest-college_medicine_5-shot,5-shot,0.2080924855491329,0.0309528902177498,2024-11-12 14:02:03.863874,
EleutherAI/gpt-neo-2.7B,hendrycksTest-college_medicine_5-shot,5-shot,0.2543352601156069,0.0332055644308557,2024-11-12 14:02:03.863874,
EleutherAI/gpt-neox-20b,hendrycksTest-college_medicine_5-shot,5-shot,0.2196531791907514,0.0315680936270317,2024-11-12 14:02:03.863874,
EleutherAI/pythia-1.4b-deduped,hendrycksTest-college_medicine_5-shot,5-shot,0.2080924855491329,0.0309528902177498,2024-11-12 14:02:03.863874,
EleutherAI/pythia-12b,hendrycksTest-college_medicine_5-shot,5-shot,0.2312138728323699,0.0321473730202947,2024-11-12 14:02:03.863874,
EleutherAI/pythia-12b-deduped,hendrycksTest-college_medicine_5-shot,5-shot,0.2254335260115607,0.0318620985164114,2024-11-12 14:02:03.863874,
EleutherAI/pythia-160m,hendrycksTest-college_medicine_5-shot,5-shot,0.2369942196531791,0.0324241475748309,2024-11-12 14:02:03.863874,
EleutherAI/pythia-160m-deduped,hendrycksTest-college_medicine_5-shot,5-shot,0.2080924855491329,0.0309528902177498,2024-11-12 14:02:03.863874,
EleutherAI/pythia-1b-deduped,hendrycksTest-college_medicine_5-shot,5-shot,0.2601156069364161,0.0334503691678899,2024-11-12 14:02:03.863874,
EleutherAI/pythia-2.8b-deduped,hendrycksTest-college_medicine_5-shot,5-shot,0.2369942196531791,0.0324241475748309,2024-11-12 14:02:03.863874,
EleutherAI/pythia-410m,hendrycksTest-college_medicine_5-shot,5-shot,0.2080924855491329,0.0309528902177498,2024-11-12 14:02:03.863874,
EleutherAI/pythia-410m-deduped,hendrycksTest-college_medicine_5-shot,5-shot,0.2023121387283237,0.0306311455391988,2024-11-12 14:02:03.863874,
EleutherAI/pythia-6.9b-deduped,hendrycksTest-college_medicine_5-shot,5-shot,0.1965317919075144,0.0302995746647881,2024-11-12 14:02:03.863874,
EleutherAI/pythia-70m,hendrycksTest-college_medicine_5-shot,5-shot,0.2947976878612717,0.0347659960751647,2024-11-12 14:02:03.863874,
EleutherAI/pythia-70m-deduped,hendrycksTest-college_medicine_5-shot,5-shot,0.2023121387283237,0.0306311455391988,2024-11-12 14:02:03.863874,
HuggingFaceTB/SmolLM-1.7B,hendrycksTest-college_medicine_5-shot,5-shot,0.2543,,2024-11-12 14:02:03.863874,
HuggingFaceTB/SmolLM-135M,hendrycksTest-college_medicine_5-shot,5-shot,0.2428,,2024-11-12 14:02:03.863874,
HuggingFaceTB/SmolLM-360M,hendrycksTest-college_medicine_5-shot,5-shot,0.2023,,2024-11-12 14:02:03.863874,
LLM360/Amber,hendrycksTest-college_medicine_5-shot,5-shot,0.2485549132947976,0.0329530469681831,2024-11-12 14:02:03.863874,
Monero/Manticore-13b-Chat-Pyg-Guanaco,hendrycksTest-college_medicine_5-shot,5-shot,0.3757225433526011,0.0369282076726486,2024-11-12 14:02:03.863874,
Monero/WizardLM-13b-OpenAssistant-Uncensored,hendrycksTest-college_medicine_5-shot,5-shot,0.3815028901734104,0.0370385119309952,2024-11-12 14:02:03.863874,
NousResearch/Nous-Hermes-2-Yi-34B,hendrycksTest-college_medicine_5-shot,5-shot,0.6994219653179191,0.0349610148119118,2024-11-12 14:02:03.863874,
Qwen/Qwen-7B,hendrycksTest-college_medicine_5-shot,5-shot,0.5838150289017341,0.0375851777540494,2024-11-12 14:02:03.863874,
Qwen/Qwen1.5-110B,hendrycksTest-college_medicine_5-shot,5-shot,0.7572,,2024-11-12 14:02:03.863874,
Qwen/Qwen1.5-14B,hendrycksTest-college_medicine_5-shot,5-shot,0.6879,,2024-11-12 14:02:03.863874,
Qwen/Qwen1.5-32B,hendrycksTest-college_medicine_5-shot,5-shot,0.7399,,2024-11-12 14:02:03.863874,
Qwen/Qwen2-72B,hendrycksTest-college_medicine_5-shot,5-shot,0.8382,,2024-11-12 14:02:03.863874,
Qwen/Qwen2.5-14B,hendrycksTest-college_medicine_5-shot,5-shot,0.7861,,2024-11-12 14:02:03.863874,
Qwen/Qwen2.5-32B,hendrycksTest-college_medicine_5-shot,5-shot,0.8266,,2024-11-12 14:02:03.863874,
Qwen/Qwen2.5-3B,hendrycksTest-college_medicine_5-shot,5-shot,0.6879,,2024-11-12 14:02:03.863874,
Qwen/Qwen2.5-72B,hendrycksTest-college_medicine_5-shot,5-shot,0.8497,,2024-11-12 14:02:03.863874,
Salesforce/codegen-6B-multi,hendrycksTest-college_medicine_5-shot,5-shot,0.2543352601156069,0.0332055644308557,2024-11-12 14:02:03.863874,
allenai/tulu-2-dpo-70b,hendrycksTest-college_medicine_5-shot,5-shot,0.7225433526011561,0.0341401400704403,2024-11-12 14:02:03.863874,
bigscience/bloom-1b7,hendrycksTest-college_medicine_5-shot,5-shot,0.2427745664739884,0.0326926380614177,2024-11-12 14:02:03.863874,
bigscience/bloom-7b1,hendrycksTest-college_medicine_5-shot,5-shot,0.2080924855491329,0.0309528902177499,2024-11-12 14:02:03.863874,
cerebras/Cerebras-GPT-1.3B,hendrycksTest-college_medicine_5-shot,5-shot,0.2658959537572254,0.0336876293225943,2024-11-12 14:02:03.863874,
cerebras/Cerebras-GPT-13B,hendrycksTest-college_medicine_5-shot,5-shot,0.2312138728323699,0.0321473730202947,2024-11-12 14:02:03.863874,
cerebras/Cerebras-GPT-2.7B,hendrycksTest-college_medicine_5-shot,5-shot,0.2312138728323699,0.0321473730202946,2024-11-12 14:02:03.863874,
cerebras/Cerebras-GPT-6.7B,hendrycksTest-college_medicine_5-shot,5-shot,0.2427745664739884,0.0326926380614177,2024-11-12 14:02:03.863874,
facebook/opt-125m,hendrycksTest-college_medicine_5-shot,5-shot,0.2023121387283237,0.0306311455391988,2024-11-12 14:02:03.863874,
facebook/opt-2.7b,hendrycksTest-college_medicine_5-shot,5-shot,0.2485549132947976,0.0329530469681831,2024-11-12 14:02:03.863874,
facebook/opt-350m,hendrycksTest-college_medicine_5-shot,5-shot,0.2543352601156069,0.0332055644308557,2024-11-12 14:02:03.863874,
facebook/opt-6.7b,hendrycksTest-college_medicine_5-shot,5-shot,0.2312138728323699,0.0321473730202946,2024-11-12 14:02:03.863874,
facebook/xglm-4.5B,hendrycksTest-college_medicine_5-shot,5-shot,0.2716763005780346,0.0339175032232165,2024-11-12 14:02:03.863874,
facebook/xglm-564M,hendrycksTest-college_medicine_5-shot,5-shot,0.2138728323699422,0.0312651120617304,2024-11-12 14:02:03.863874,
facebook/xglm-7.5B,hendrycksTest-college_medicine_5-shot,5-shot,0.2543352601156069,0.0332055644308557,2024-11-12 14:02:03.863874,
google/gemma-7b,hendrycksTest-college_medicine_5-shot,5-shot,0.7168,,2024-11-12 14:02:03.863874,
gpt2-medium,hendrycksTest-college_medicine_5-shot,5-shot,0.2658959537572254,0.0336876293225943,2024-11-12 14:02:03.863874,
huggyllama/llama-7b,hendrycksTest-college_medicine_5-shot,5-shot,0.3352601156069364,0.0359958630124707,2024-11-12 14:02:03.863874,
jb723/cross_lingual_epoch2,hendrycksTest-college_medicine_5-shot,5-shot,0.3583815028901734,0.0365634365335315,2024-11-12 14:02:03.863874,
jb723/llama2-ko-7B-model,hendrycksTest-college_medicine_5-shot,5-shot,0.4046242774566474,0.0374246119388724,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-0,hendrycksTest-college_medicine_5-shot,5-shot,0.2312138728323699,0.0321473730202947,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-1,hendrycksTest-college_medicine_5-shot,5-shot,0.2716763005780346,0.0339175032232165,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-2,hendrycksTest-college_medicine_5-shot,5-shot,0.2658959537572254,0.0336876293225943,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-3,hendrycksTest-college_medicine_5-shot,5-shot,0.3526011560693641,0.0364303716895854,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-4,hendrycksTest-college_medicine_5-shot,5-shot,0.2716763005780346,0.0339175032232165,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-5,hendrycksTest-college_medicine_5-shot,5-shot,0.2832369942196532,0.0343556805604787,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-6,hendrycksTest-college_medicine_5-shot,5-shot,0.2658959537572254,0.0336876293225943,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-8,hendrycksTest-college_medicine_5-shot,5-shot,0.2832369942196532,0.0343556805604787,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-c,hendrycksTest-college_medicine_5-shot,5-shot,0.3179190751445087,0.0355068398916558,2024-11-12 14:02:03.863874,
kevin009/babyllama-v0.6,hendrycksTest-college_medicine_5-shot,5-shot,0.1965317919075144,0.0302995746647881,2024-11-12 14:02:03.863874,
kevin009/flyingllama-v2,hendrycksTest-college_medicine_5-shot,5-shot,0.2369942196531791,0.0324241475748309,2024-11-12 14:02:03.863874,
meta-llama/Meta-Llama-3-70B,hendrycksTest-college_medicine_5-shot,5-shot,0.7976878612716763,0.0306311455391988,2024-11-12 14:02:03.863874,
meta-llama/Meta-Llama-3-8B,hendrycksTest-college_medicine_5-shot,5-shot,0.653179190751445,0.0362914667015966,2024-11-12 14:02:03.863874,
meta-llama/Meta-Llama-3-8B-Instruct,hendrycksTest-college_medicine_5-shot,5-shot,0.6358381502890174,0.036690724774169,2024-11-12 14:02:03.863874,
meta-llama/Meta-Llama-3.1-70B,hendrycksTest-college_medicine_5-shot,5-shot,0.7514,,2024-11-12 14:02:03.863874,
microsoft/phi-1_5,hendrycksTest-college_medicine_5-shot,5-shot,0.4162,,2024-11-12 14:02:03.863874,
microsoft/phi-2,hendrycksTest-college_medicine_5-shot,5-shot,0.5954,,2024-11-12 14:02:03.863874,
mistral-community/Mixtral-8x22B-v0.1,hendrycksTest-college_medicine_5-shot,5-shot,0.7861271676300579,0.0312651120617304,2024-11-12 14:02:03.863874,
mistralai/Mistral-7B-v0.1,hendrycksTest-college_medicine_5-shot,5-shot,0.6647398843930635,0.0359958630124707,2024-11-12 14:02:03.863874,
mistralai/Mixtral-8x7B-Instruct-v0.1,hendrycksTest-college_medicine_5-shot,5-shot,0.7572254335260116,0.0326926380614177,2024-11-12 14:02:03.863874,
mistralai/Mixtral-8x7B-v0.1,hendrycksTest-college_medicine_5-shot,5-shot,0.6994219653179191,0.0349610148119117,2024-11-12 14:02:03.863874,
mosaicml/mpt-30b,hendrycksTest-college_medicine_5-shot,5-shot,0.4508670520231214,0.0379401267469702,2024-11-12 14:02:03.863874,
mosaicml/mpt-30b-instruct,hendrycksTest-college_medicine_5-shot,5-shot,0.4508670520231214,0.0379401267469702,2024-11-12 14:02:03.863874,
mosaicml/mpt-7b,hendrycksTest-college_medicine_5-shot,5-shot,0.2658959537572254,0.0336876293225942,2024-11-12 14:02:03.863874,
mosaicml/mpt-7b-instruct,hendrycksTest-college_medicine_5-shot,5-shot,0.3063583815028902,0.0351494255126743,2024-11-12 14:02:03.863874,
mosaicml/mpt-7b-storywriter,hendrycksTest-college_medicine_5-shot,5-shot,0.2138728323699422,0.0312651120617304,2024-11-12 14:02:03.863874,
openai-community/gpt2,hendrycksTest-college_medicine_5-shot,5-shot,0.2427745664739884,0.0326926380614177,2024-11-12 14:02:03.863874,
openlm-research/open_llama_3b_v2,hendrycksTest-college_medicine_5-shot,5-shot,0.2369942196531791,0.0324241475748309,2024-11-12 14:02:03.863874,
openlm-research/open_llama_7b,hendrycksTest-college_medicine_5-shot,5-shot,0.3410404624277456,0.0361466542418082,2024-11-12 14:02:03.863874,
openlm-research/open_llama_7b_v2,hendrycksTest-college_medicine_5-shot,5-shot,0.3988439306358382,0.037336266553835,2024-11-12 14:02:03.863874,
playdev7/theseed-v0.3,hendrycksTest-college_medicine_5-shot,5-shot,0.2138728323699422,0.0312651120617304,2024-11-12 14:02:03.863874,
rinna/bilingual-gpt-neox-4b,hendrycksTest-college_medicine_5-shot,5-shot,0.2080924855491329,0.0309528902177498,2024-11-12 14:02:03.863874,
tiiuae/falcon-7b,hendrycksTest-college_medicine_5-shot,5-shot,0.2485549132947976,0.0329530469681831,2024-11-12 14:02:03.863874,
01-ai/Yi-34B,hendrycksTest-college_physics_5-shot,5-shot,0.5,0.0497518595104994,2024-11-12 14:02:03.863874,
01-ai/Yi-34B-200K,hendrycksTest-college_physics_5-shot,5-shot,0.5392,,2024-11-12 14:02:03.863874,
01-ai/Yi-9B,hendrycksTest-college_physics_5-shot,5-shot,0.451,,2024-11-12 14:02:03.863874,
AbacusResearch/Jallabi-34B,hendrycksTest-college_physics_5-shot,5-shot,0.5196078431372549,0.049713588843674,2024-11-12 14:02:03.863874,
AbacusResearch/RasGulla1-7b,hendrycksTest-college_physics_5-shot,5-shot,0.4117647058823529,0.0489710495272636,2024-11-12 14:02:03.863874,
CohereForAI/c4ai-command-r-plus,hendrycksTest-college_physics_5-shot,5-shot,0.5098039215686274,0.0497422946042281,2024-11-12 14:02:03.863874,
CohereForAI/c4ai-command-r-v01,hendrycksTest-college_physics_5-shot,5-shot,0.4019607843137255,0.0487860871446699,2024-11-12 14:02:03.863874,
Dampish/StellarX-4B-V0,hendrycksTest-college_physics_5-shot,5-shot,0.2058823529411764,0.0402338227361774,2024-11-12 14:02:03.863874,
Deci/DeciCoder-1b,hendrycksTest-college_physics_5-shot,5-shot,0.2549019607843137,0.0433643270799317,2024-11-12 14:02:03.863874,
EleutherAI/gpt-j-6b,hendrycksTest-college_physics_5-shot,5-shot,0.2156862745098039,0.0409256395823765,2024-11-12 14:02:03.863874,
EleutherAI/gpt-neo-1.3B,hendrycksTest-college_physics_5-shot,5-shot,0.2156862745098039,0.0409256395823765,2024-11-12 14:02:03.863874,
EleutherAI/gpt-neo-2.7B,hendrycksTest-college_physics_5-shot,5-shot,0.2254901960784313,0.0415830753308328,2024-11-12 14:02:03.863874,
EleutherAI/gpt-neox-20b,hendrycksTest-college_physics_5-shot,5-shot,0.2254901960784313,0.0415830753308328,2024-11-12 14:02:03.863874,
EleutherAI/pythia-1.4b-deduped,hendrycksTest-college_physics_5-shot,5-shot,0.2156862745098039,0.0409256395823765,2024-11-12 14:02:03.863874,
EleutherAI/pythia-12b,hendrycksTest-college_physics_5-shot,5-shot,0.2156862745098039,0.0409256395823765,2024-11-12 14:02:03.863874,
EleutherAI/pythia-12b-deduped,hendrycksTest-college_physics_5-shot,5-shot,0.1862745098039215,0.0387395871414935,2024-11-12 14:02:03.863874,
EleutherAI/pythia-160m,hendrycksTest-college_physics_5-shot,5-shot,0.2156862745098039,0.0409256395823765,2024-11-12 14:02:03.863874,
EleutherAI/pythia-160m-deduped,hendrycksTest-college_physics_5-shot,5-shot,0.2549019607843137,0.0433643270799317,2024-11-12 14:02:03.863874,
EleutherAI/pythia-1b-deduped,hendrycksTest-college_physics_5-shot,5-shot,0.1862745098039215,0.0387395871414935,2024-11-12 14:02:03.863874,
EleutherAI/pythia-2.8b-deduped,hendrycksTest-college_physics_5-shot,5-shot,0.1470588235294117,0.0352406895156744,2024-11-12 14:02:03.863874,
EleutherAI/pythia-410m,hendrycksTest-college_physics_5-shot,5-shot,0.2450980392156862,0.0428010583736439,2024-11-12 14:02:03.863874,
EleutherAI/pythia-410m-deduped,hendrycksTest-college_physics_5-shot,5-shot,0.2352941176470588,0.0422077365917145,2024-11-12 14:02:03.863874,
EleutherAI/pythia-6.9b-deduped,hendrycksTest-college_physics_5-shot,5-shot,0.2058823529411764,0.0402338227361774,2024-11-12 14:02:03.863874,
EleutherAI/pythia-70m,hendrycksTest-college_physics_5-shot,5-shot,0.284313725490196,0.0448848285232901,2024-11-12 14:02:03.863874,
EleutherAI/pythia-70m-deduped,hendrycksTest-college_physics_5-shot,5-shot,0.2254901960784313,0.0415830753308328,2024-11-12 14:02:03.863874,
HuggingFaceTB/SmolLM-1.7B,hendrycksTest-college_physics_5-shot,5-shot,0.2843,,2024-11-12 14:02:03.863874,
HuggingFaceTB/SmolLM-135M,hendrycksTest-college_physics_5-shot,5-shot,0.2157,,2024-11-12 14:02:03.863874,
HuggingFaceTB/SmolLM-360M,hendrycksTest-college_physics_5-shot,5-shot,0.2353,,2024-11-12 14:02:03.863874,
LLM360/Amber,hendrycksTest-college_physics_5-shot,5-shot,0.1764705882352941,0.037932811853078,2024-11-12 14:02:03.863874,
Monero/Manticore-13b-Chat-Pyg-Guanaco,hendrycksTest-college_physics_5-shot,5-shot,0.2352941176470588,0.0422077365917145,2024-11-12 14:02:03.863874,
Monero/WizardLM-13b-OpenAssistant-Uncensored,hendrycksTest-college_physics_5-shot,5-shot,0.1862745098039215,0.0387395871414935,2024-11-12 14:02:03.863874,
NousResearch/Nous-Hermes-2-Yi-34B,hendrycksTest-college_physics_5-shot,5-shot,0.5294117647058824,0.0496657090397852,2024-11-12 14:02:03.863874,
Qwen/Qwen-7B,hendrycksTest-college_physics_5-shot,5-shot,0.3725490196078431,0.0481084014808263,2024-11-12 14:02:03.863874,
Qwen/Qwen1.5-110B,hendrycksTest-college_physics_5-shot,5-shot,0.5294,,2024-11-12 14:02:03.863874,
Qwen/Qwen1.5-14B,hendrycksTest-college_physics_5-shot,5-shot,0.4902,,2024-11-12 14:02:03.863874,
Qwen/Qwen1.5-32B,hendrycksTest-college_physics_5-shot,5-shot,0.5196,,2024-11-12 14:02:03.863874,
Qwen/Qwen2-72B,hendrycksTest-college_physics_5-shot,5-shot,0.6471,,2024-11-12 14:02:03.863874,
Qwen/Qwen2.5-14B,hendrycksTest-college_physics_5-shot,5-shot,0.6176,,2024-11-12 14:02:03.863874,
Qwen/Qwen2.5-32B,hendrycksTest-college_physics_5-shot,5-shot,0.7255,,2024-11-12 14:02:03.863874,
Qwen/Qwen2.5-3B,hendrycksTest-college_physics_5-shot,5-shot,0.4902,,2024-11-12 14:02:03.863874,
Qwen/Qwen2.5-72B,hendrycksTest-college_physics_5-shot,5-shot,0.7745,,2024-11-12 14:02:03.863874,
Salesforce/codegen-6B-multi,hendrycksTest-college_physics_5-shot,5-shot,0.196078431372549,0.0395058186117996,2024-11-12 14:02:03.863874,
allenai/tulu-2-dpo-70b,hendrycksTest-college_physics_5-shot,5-shot,0.4313725490196078,0.0492809959728753,2024-11-12 14:02:03.863874,
bigscience/bloom-1b7,hendrycksTest-college_physics_5-shot,5-shot,0.2647058823529412,0.0438986995680877,2024-11-12 14:02:03.863874,
bigscience/bloom-7b1,hendrycksTest-college_physics_5-shot,5-shot,0.2058823529411764,0.0402338227361774,2024-11-12 14:02:03.863874,
cerebras/Cerebras-GPT-1.3B,hendrycksTest-college_physics_5-shot,5-shot,0.2254901960784313,0.0415830753308328,2024-11-12 14:02:03.863874,
cerebras/Cerebras-GPT-13B,hendrycksTest-college_physics_5-shot,5-shot,0.196078431372549,0.0395058186117996,2024-11-12 14:02:03.863874,
cerebras/Cerebras-GPT-2.7B,hendrycksTest-college_physics_5-shot,5-shot,0.1764705882352941,0.0379328118530781,2024-11-12 14:02:03.863874,
cerebras/Cerebras-GPT-6.7B,hendrycksTest-college_physics_5-shot,5-shot,0.2450980392156862,0.0428010583736439,2024-11-12 14:02:03.863874,
facebook/opt-125m,hendrycksTest-college_physics_5-shot,5-shot,0.3725490196078431,0.0481084014808263,2024-11-12 14:02:03.863874,
facebook/opt-2.7b,hendrycksTest-college_physics_5-shot,5-shot,0.2156862745098039,0.0409256395823765,2024-11-12 14:02:03.863874,
facebook/opt-350m,hendrycksTest-college_physics_5-shot,5-shot,0.2254901960784313,0.0415830753308328,2024-11-12 14:02:03.863874,
facebook/opt-6.7b,hendrycksTest-college_physics_5-shot,5-shot,0.2058823529411764,0.0402338227361774,2024-11-12 14:02:03.863874,
facebook/xglm-4.5B,hendrycksTest-college_physics_5-shot,5-shot,0.196078431372549,0.0395058186117996,2024-11-12 14:02:03.863874,
facebook/xglm-564M,hendrycksTest-college_physics_5-shot,5-shot,0.2254901960784313,0.0415830753308328,2024-11-12 14:02:03.863874,
facebook/xglm-7.5B,hendrycksTest-college_physics_5-shot,5-shot,0.196078431372549,0.0395058186117996,2024-11-12 14:02:03.863874,
google/gemma-7b,hendrycksTest-college_physics_5-shot,5-shot,0.402,,2024-11-12 14:02:03.863874,
gpt2-medium,hendrycksTest-college_physics_5-shot,5-shot,0.1568627450980392,0.0361866481993624,2024-11-12 14:02:03.863874,
huggyllama/llama-7b,hendrycksTest-college_physics_5-shot,5-shot,0.2352941176470588,0.0422077365917145,2024-11-12 14:02:03.863874,
jb723/cross_lingual_epoch2,hendrycksTest-college_physics_5-shot,5-shot,0.2058823529411764,0.0402338227361774,2024-11-12 14:02:03.863874,
jb723/llama2-ko-7B-model,hendrycksTest-college_physics_5-shot,5-shot,0.1470588235294117,0.0352406895156744,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-0,hendrycksTest-college_physics_5-shot,5-shot,0.1764705882352941,0.037932811853078,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-1,hendrycksTest-college_physics_5-shot,5-shot,0.196078431372549,0.0395058186117996,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-2,hendrycksTest-college_physics_5-shot,5-shot,0.2549019607843137,0.0433643270799317,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-3,hendrycksTest-college_physics_5-shot,5-shot,0.2058823529411764,0.0402338227361774,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-4,hendrycksTest-college_physics_5-shot,5-shot,0.196078431372549,0.0395058186117996,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-5,hendrycksTest-college_physics_5-shot,5-shot,0.1666666666666666,0.0370828466241654,2024-11-12 14:02:03.863874,
jisukim8873/falcon-7B-case-6,hendrycksTest-college_physics_5-shot,5-shot,0.2156862745098039,0.0409256395823765,2024-11-12 14:02:03.863874,
